player,position,age,team,games,games started,minutes player,field goals per game,field goal attempts per game,field goal percentage,3-point field goals per game,3-point field goal attempted per game,3-point goal percentage,2-point field goals per game,2-point field goals attempted per game,2-point field goal percentage,effective field goal percentage,free throws per game,free throw attempts per game,free throw percentage,offensive rebounds per game,defensive rebounds per game,total rebounds per game,assists per game,steals per game,blocks per game,turnovers per game,personal fouls per game,points per game,3 point attempt rate,assist percentage,block percentage,box plus minus,defensive box plus minux,defensive rebound percentage,defensive win shares,free throw attempt rate,offensive box plus minux,offensive rebound percentage,offensive win shares,player efficiency rating,steal percentage,turnover percentage,total rebound percentage,true shooting percentage,usage percentage,value over replacement player,win shares,win shares per 48 minutes,rating
LeBron James,SF,27,MIA,62,62,37.5,10,18.9,0.531,0.9,2.4,0.362,9.1,16.5,0.556,0.554,6.2,8.1,0.771,1.5,6.4,7.9,6.2,1.9,0.8,3.4,1.5,27.1,0.127,33.6,1.7,11,2.7,19.7,4.5,0.429,8.3,5,10,30.7,2.6,13.3,12.6,0.605,32,7.6,14.5,0.298,99
Kobe Bryant,SG,23,LAL,80,80,38.3,9.4,20,0.469,0.4,1.7,0.25,9,18.3,0.489,0.479,6.1,7.4,0.829,1.4,4.1,5.5,5.5,1.5,0.4,2.8,2.9,25.2,0.083,25.9,0.8,4.4,0.1,11.7,3.8,0.369,4.4,4.1,8.9,23.2,2,10.7,7.9,0.544,30.4,5,12.7,0.199,99
Kobe Bryant,SG,24,LAL,82,82,41.5,10.6,23.5,0.451,1.5,4,0.383,9.1,19.5,0.465,0.483,7.3,8.7,0.843,1.3,5.6,6.9,5.9,2.2,0.8,3.5,2.7,30,0.168,27.2,1.4,6.4,0.3,15.3,4,0.371,6.1,3.5,11,26.2,2.8,11.4,9.3,0.55,32.9,7.1,14.9,0.21,99
Tim Duncan,PF,26,SAS,81,81,39.3,8.8,17.2,0.513,0.1,0.3,0.273,8.7,16.9,0.517,0.515,5.6,7.8,0.71,3.2,9.7,12.9,3.9,0.7,2.9,3.1,2.9,23.3,0.016,19.5,5.2,7.4,4.2,27.3,6.9,0.455,3.3,9.9,9.5,26.9,0.9,12.9,19,0.564,28,7.6,16.5,0.248,99
Kevin Garnett,PF,26,MIN,82,82,40.5,9.1,18.1,0.502,0.2,0.9,0.282,8.8,17.2,0.513,0.508,4.6,6.1,0.751,3,10.5,13.4,6,1.4,1.6,2.8,2.4,23,0.048,25.8,2.8,8.7,3.7,28.5,5.8,0.339,5,8.6,9.8,26.4,1.8,11.9,18.8,0.553,26.4,9,15.6,0.225,99
Kobe Bryant,SG,25,LAL,65,64,37.6,7.9,18.1,0.438,1.1,3.3,0.327,6.8,14.8,0.463,0.468,7,8.2,0.852,1.6,3.9,5.5,5.1,1.7,0.4,2.6,2.7,24,0.184,24.4,0.8,5.7,0.2,12,3,0.452,5.5,4.7,7.8,23.7,2.4,10.8,8.3,0.551,29.1,4.7,10.7,0.21,99
Kevin Garnett,PF,27,MIN,82,82,39.4,9.8,19.6,0.499,0.1,0.5,0.256,9.7,19.1,0.506,0.502,4.5,5.7,0.791,3,10.9,13.9,5,1.5,2.2,2.6,2.5,24.2,0.027,24.4,4,9.9,5,30,8,0.289,4.9,9.1,10.4,29.4,2,10.5,20.1,0.547,29.6,9.8,18.3,0.272,99
Kobe Bryant,SG,26,LAL,66,66,40.7,8.7,20.1,0.433,2,5.9,0.339,6.7,14.2,0.472,0.482,8.2,10.1,0.816,1.4,4.5,5.9,6,1.3,0.8,4.1,2.6,27.6,0.292,28.5,1.4,4.6,-1,12.4,1,0.502,5.6,4,7.1,23.3,1.7,14.3,8.2,0.563,31.7,4.5,8.1,0.145,99
Tim Duncan,PF,28,SAS,66,66,33.4,7.8,15.8,0.496,0,0.1,0.333,7.8,15.7,0.498,0.498,4.6,6.9,0.67,3.1,8,11.1,2.7,0.7,2.6,1.9,2.2,20.3,0.009,16.1,5.7,6.4,4.5,28.2,5.7,0.437,1.9,10.7,5.5,27,1.1,9.3,19.4,0.54,28.9,4.7,11.2,0.245,99
Kevin Garnett,PF,28,MIN,82,82,38.1,8.3,16.6,0.502,0.1,0.3,0.24,8.3,16.3,0.507,0.504,5.4,6.7,0.811,3,10.5,13.5,5.7,1.5,1.4,2.7,2.5,22.2,0.018,27.1,2.6,9.7,4.4,30.2,6,0.404,5.3,9.5,10.1,28.2,2.1,12.2,20.3,0.567,27.1,9.3,16.1,0.248,99
LeBron James,SF,26,MIA,79,79,38.8,9.6,18.8,0.51,1.2,3.5,0.33,8.4,15.3,0.552,0.541,6.4,8.4,0.759,1,6.5,7.5,7,1.6,0.6,3.6,2.1,26.7,0.188,34.9,1.3,8.6,2.1,18.7,5.3,0.446,6.5,3.3,10.3,27.3,2.1,13.8,11.4,0.594,31.5,8.2,15.6,0.244,99
LeBron James,PF,28,MIA,76,76,37.9,10.1,17.8,0.565,1.4,3.3,0.406,8.7,14.5,0.602,0.603,5.3,7,0.753,1.3,6.8,8,7.3,1.7,0.9,3,1.4,26.8,0.188,36.4,1.9,11.6,2.4,20.8,4.7,0.395,9.2,4.4,14.6,31.6,2.4,12.4,13.1,0.64,30.2,9.8,19.3,0.322,99
Tim Duncan,PF,25,SAS,82,82,40.6,9.3,18.3,0.508,0,0.1,0.1,9.3,18.2,0.511,0.508,6.8,8.5,0.799,3.3,9.4,12.7,3.7,0.7,2.5,3.2,2.6,25.5,0.007,18.3,4.3,7.6,3.8,25.9,7.1,0.466,3.9,9.6,10.7,27,1,12.7,18,0.576,29,8.1,17.8,0.257,98
Kevin Garnett,PF,25,MIN,81,81,39.2,8.1,17.3,0.47,0.5,1.4,0.319,7.7,15.9,0.484,0.484,4.4,5.5,0.801,3,9.1,12.1,5.2,1.2,1.6,2.8,2.3,21.2,0.083,22.4,2.9,6.7,3.1,26.5,4.9,0.32,3.6,9,7.9,23.8,1.6,12.5,17.8,0.536,26,7,12.8,0.194,98
Tim Duncan,PF,27,SAS,69,68,36.6,8.6,17.1,0.501,0,0.2,0.167,8.6,16.9,0.505,0.502,5.1,8.5,0.599,3.3,9.2,12.4,3.1,0.9,2.7,2.7,2.4,22.3,0.01,17.4,5.3,7.3,4.9,27.6,7.2,0.498,2.4,10.2,5.9,27.1,1.3,11.3,19,0.534,29.7,5.9,13.1,0.249,98
Paul Pierce,SF,27,BOS,82,82,36.1,6.8,14.9,0.455,1.3,3.6,0.37,5.5,11.4,0.481,0.499,6.7,8.1,0.822,1,5.6,6.6,4.2,1.6,0.5,2.8,3.1,21.6,0.239,20.3,1,4.3,0.4,17.8,3.6,0.546,3.9,3.1,7.7,21.8,2.3,13.2,10.6,0.583,26.6,4.7,11.2,0.182,97
Dwyane Wade,SG,23,MIA,77,77,38.6,8.2,17.1,0.478,0.2,0.6,0.289,8,16.5,0.485,0.483,7.5,9.9,0.762,1.4,3.7,5.2,6.8,1.6,1.1,4.2,3,24.1,0.034,31,2,4.4,1.4,10.8,4.3,0.578,3.1,4.5,6.7,23.1,2.2,16.3,7.8,0.561,30.9,4.8,11,0.177,97
Kobe Bryant,SG,30,LAL,82,82,36.1,9.8,20.9,0.467,1.4,4.1,0.351,8.3,16.8,0.496,0.502,5.9,6.9,0.856,1.1,4.1,5.2,4.9,1.5,0.5,2.6,2.3,26.8,0.196,23.8,1,4.5,-0.2,12.8,4,0.329,4.8,3.5,8.6,24.4,2.1,9.7,8.2,0.561,32.2,4.9,12.7,0.206,97
Kobe Bryant,SG,31,LAL,73,73,38.8,9.8,21.5,0.456,1.4,4.1,0.329,8.5,17.4,0.487,0.488,6,7.4,0.811,1.1,4.3,5.4,5,1.5,0.3,3.2,2.6,27,0.192,23.8,0.5,3.6,-0.1,12.2,4,0.345,3.6,3.1,5.4,21.9,2.1,11.4,7.7,0.545,32.3,4,9.4,0.16,97
LeBron James,SF,25,CLE,76,76,39,10.1,20.1,0.503,1.7,5.1,0.333,8.4,15,0.56,0.545,7.8,10.2,0.767,0.9,6.4,7.3,8.6,1.6,1,3.4,1.6,29.7,0.253,41.8,2,12.5,2.8,18.5,5.2,0.506,9.7,3,13.3,31.1,2.2,12.3,11.1,0.604,33.5,10.9,18.5,0.299,97
Dwyane Wade,SG,28,MIA,77,77,36.3,9.3,19.6,0.476,0.9,3.2,0.3,8.4,16.5,0.509,0.5,6.9,9.1,0.761,1.4,3.5,4.8,6.5,1.8,1.1,3.3,2.4,26.6,0.161,36.4,2.4,9.4,2,11.1,4.6,0.465,7.4,4.5,8.5,28,2.7,12.2,7.8,0.562,34.9,8,13,0.224,97
LeBron James,PF,29,MIA,77,77,37.7,10,17.6,0.567,1.5,4,0.379,8.5,13.6,0.622,0.61,5.7,7.6,0.75,1.1,5.9,6.9,6.3,1.6,0.3,3.5,1.6,27.1,0.226,32,0.8,8.9,0.9,18.9,3.7,0.432,8,3.6,12.3,29.3,2.2,14.4,11.5,0.649,31,8,15.9,0.264,97
Stephen Curry,PG,26,GSW,80,80,32.7,8.2,16.8,0.487,3.6,8.1,0.443,4.6,8.7,0.528,0.594,3.9,4.2,0.914,0.7,3.6,4.3,7.7,2,0.2,3.1,2,23.8,0.482,38.6,0.5,9.9,0.3,11.4,4.1,0.251,9.6,2.4,11.5,28,3,14.3,7,0.638,28.9,7.9,15.7,0.288,97
Tracy McGrady,SG,22,ORL,76,76,38.3,9.4,20.9,0.451,1.4,3.7,0.364,8.1,17.1,0.47,0.483,5.5,7.3,0.748,2,5.9,7.9,5.3,1.6,1,2.5,1.8,25.6,0.178,25.8,1.8,6,0.8,17.3,3.4,0.35,5.2,5.7,8.1,25.1,2.1,9.4,11.5,0.532,31.1,5.9,11.5,0.189,96
Tracy McGrady,SG,23,ORL,75,74,39.4,11.1,24.2,0.457,2.3,6,0.386,8.7,18.2,0.481,0.505,7.7,9.7,0.793,1.6,4.9,6.5,5.5,1.7,0.8,2.6,2.1,32.1,0.247,30,1.5,9.7,-0.1,14.6,2.9,0.4,9.8,4.6,13.2,30.3,2.2,8.4,9.5,0.564,35.2,8.7,16.1,0.262,96
Tracy McGrady,SG,24,ORL,67,67,39.9,9.7,23.4,0.417,2.6,7.7,0.339,7.1,15.7,0.455,0.473,5.9,7.5,0.796,1.4,4.6,6,5.5,1.4,0.6,2.7,1.9,28,0.328,28.3,1.1,5.8,-2.1,13.3,0.4,0.319,7.9,3.9,8.1,25.3,1.8,9.1,8.5,0.526,33.2,5.3,8.4,0.151,96
Tracy McGrady,SF,25,HOU,78,78,40.8,9.2,21.3,0.431,1.8,5.6,0.326,7.3,15.7,0.468,0.473,5.5,7.1,0.774,0.9,5.3,6.2,5.7,1.7,0.7,2.6,2.1,25.7,0.262,28.6,1.3,6.8,1.9,14.8,5.4,0.336,4.9,2.7,6.5,22.9,2.3,9.5,8.9,0.526,31.2,7,12,0.18,96
Dirk Nowitzki,PF,26,DAL,78,78,38.7,8.5,18.5,0.459,1.2,2.9,0.399,7.3,15.6,0.47,0.49,7.9,9.1,0.869,1.2,8.5,9.7,3.1,1.2,1.5,2.3,2.8,26.1,0.158,14.3,2.9,5.7,1.7,24,5.2,0.49,4,3.6,10.3,26.1,1.7,9.1,14,0.578,28.7,5.9,15.6,0.248,96
LeBron James,SF,24,CLE,81,81,37.7,9.7,19.9,0.489,1.6,4.7,0.344,8.1,15.2,0.535,0.53,7.3,9.4,0.78,1.3,6.3,7.6,7.2,1.7,1.1,3,1.7,28.4,0.238,38,2.4,13,3.6,19,6.5,0.472,9.4,4.3,13.7,31.7,2.4,11,11.9,0.591,33.8,11.6,20.3,0.318,96
Dwyane Wade,SG,27,MIA,79,79,38.6,10.8,22,0.491,1.1,3.5,0.317,9.7,18.5,0.524,0.516,7.5,9.8,0.765,1.1,3.9,5,7.5,2.2,1.3,3.4,2.3,30.2,0.16,40.3,2.8,10.7,2,12.2,4.4,0.443,8.7,3.5,10.3,30.4,3,11.6,7.8,0.574,36.2,9.7,14.7,0.232,96
Kevin Durant,SF,23,OKC,66,66,38.6,9.7,19.7,0.496,2,5.2,0.387,7.7,14.4,0.535,0.547,6.5,7.6,0.86,0.6,7.4,8,3.5,1.3,1.2,3.8,2,28,0.265,17.5,2.2,5.2,0.5,20.4,3.7,0.386,4.7,1.9,8.5,26.2,1.8,14,11.8,0.61,31.3,4.6,12.2,0.23,96
LeBron James,SF,31,CLE,76,76,35.6,9.7,18.6,0.52,1.1,3.7,0.309,8.6,14.9,0.573,0.551,4.7,6.5,0.731,1.5,6,7.4,6.8,1.4,0.6,3.3,1.9,25.3,0.199,36,1.5,9.1,2.3,18.8,4,0.347,6.9,4.7,9.6,27.5,2,13.2,11.8,0.588,31.4,7.6,13.6,0.242,96
Elton Brand,PF,25,LAC,81,81,37,7.8,15.4,0.503,0,0,0,7.8,15.4,0.504,0.503,4.5,6,0.752,3.7,5.9,9.5,2.6,0.8,2.1,2.3,3,20,0.002,13.3,4.3,4.4,1.6,18.4,3.7,0.387,2.7,12.2,6.9,22.4,1.1,11.1,15.4,0.554,25.4,4.8,10.6,0.169,95
Tracy McGrady,SF,25,HOU,78,78,40.8,9.2,21.3,0.431,1.8,5.6,0.326,7.3,15.7,0.468,0.473,5.5,7.1,0.774,0.9,5.3,6.2,5.7,1.7,0.7,2.6,2.1,25.7,0.262,28.6,1.3,6.8,1.9,14.8,5.4,0.336,4.9,2.7,6.5,22.9,2.3,9.5,8.9,0.526,31.2,7,12,0.18,95
Paul Pierce,SF,27,BOS,82,82,36.1,6.8,14.9,0.455,1.3,3.6,0.37,5.5,11.4,0.481,0.499,6.7,8.1,0.822,1,5.6,6.6,4.2,1.6,0.5,2.8,3.1,21.6,0.239,20.3,1,4.3,0.4,17.8,3.6,0.546,3.9,3.1,7.7,21.8,2.3,13.2,10.6,0.583,26.6,4.7,11.2,0.182,95
Chris Paul,PG,24,NOH,45,45,38,7,14.2,0.493,1.2,2.8,0.409,5.8,11.3,0.514,0.534,3.6,4.2,0.847,0.4,3.8,4.2,10.7,2.1,0.2,2.5,2.6,18.7,0.199,45.4,0.4,4.9,-0.4,11.9,1.5,0.298,5.2,1.3,5.7,23.7,2.9,13.5,6.5,0.584,22.2,3,7.3,0.204,95
Dwyane Wade,SG,29,MIA,76,76,37.1,9.1,18.2,0.5,0.8,2.7,0.306,8.3,15.5,0.534,0.523,6.5,8.6,0.758,1.6,4.8,6.4,4.6,1.5,1.1,3.1,2.6,25.5,0.149,23.5,2.4,5.9,1.5,14.4,4.7,0.471,4.4,5.5,8.1,25.6,2.1,12.4,10.2,0.581,31.6,5.7,12.8,0.218,95
Kevin Durant,SF,25,OKC,81,81,38.5,10.5,20.8,0.503,2.4,6.1,0.391,8.1,14.8,0.549,0.56,8.7,9.9,0.873,0.7,6.7,7.4,5.5,1.3,0.7,3.5,2.1,32,0.291,26.7,1.5,8.8,0.4,18.6,4.4,0.477,8.4,2.2,14.8,29.8,1.7,12.2,10.8,0.635,33,8.5,19.2,0.295,95
James Harden,SG,24,HOU,73,73,38,7.5,16.5,0.456,2.4,6.6,0.366,5.1,9.9,0.515,0.529,7.9,9.1,0.866,0.8,3.9,4.7,6.1,1.6,0.4,3.6,2.4,25.4,0.401,27.3,0.8,5.7,-0.5,10.7,2.7,0.552,6.2,2.6,10.1,23.5,2.1,15,6.9,0.618,27.8,5.4,12.8,0.221,95
LeBron James,SF,30,CLE,69,69,36.1,9,18.5,0.488,1.7,4.9,0.354,7.3,13.6,0.536,0.535,5.4,7.7,0.71,0.7,5.3,6,7.4,1.6,0.7,3.9,2,25.3,0.265,38.6,1.6,7.4,1.2,16.6,2.9,0.413,6.2,2.4,7.4,25.9,2.3,15.3,9.6,0.577,32.3,5.9,10.4,0.199,95
James Harden,SG,26,HOU,82,82,38.1,8.7,19.7,0.439,2.9,8,0.359,5.8,11.7,0.494,0.512,8.8,10.2,0.86,0.8,5.3,6.1,7.5,1.7,0.6,4.6,2.8,29,0.406,35.4,1.4,6.7,-0.4,15.6,2.6,0.518,7.1,2.2,10.7,25.3,2.2,15.9,8.8,0.598,32.5,6.9,13.3,0.204,95
Kawhi Leonard,SF,24,SAS,72,72,33.1,7.7,15.1,0.506,1.8,4,0.443,5.9,11.1,0.528,0.565,4.1,4.6,0.874,1.3,5.5,6.8,2.6,1.8,1,1.5,1.8,21.2,0.267,13,2.3,8.3,2.8,18.4,5.5,0.306,5.5,4.7,8.3,26,2.8,7.8,11.8,0.616,25.8,6.2,13.7,0.277,95
Russell Westbrook,PG,27,OKC,80,80,34.4,8.2,18.1,0.454,1.3,4.3,0.296,6.9,13.8,0.503,0.489,5.8,7.2,0.812,1.8,6,7.8,10.4,2,0.3,4.3,2.5,23.5,0.236,49.6,0.6,10,2.4,18.1,4,0.397,7.6,6.1,10,27.6,2.9,16.8,12.4,0.554,31.6,8.3,14,0.245,95
Jason Kidd,PG,28,NJN,82,82,37.3,5.4,13.9,0.391,1.4,4.4,0.321,4,9.4,0.424,0.442,2.5,3,0.814,1.6,5.7,7.3,9.9,2.1,0.2,3.5,1.7,14.7,0.32,42.5,0.5,5.1,2.2,17.2,5.8,0.217,2.8,4.7,3.1,19.1,3,18.7,10.9,0.484,22.5,5.4,8.9,0.14,94
Paul Pierce,SG,24,BOS,82,82,40.3,8.6,19.5,0.442,2.6,6.3,0.404,6.1,13.1,0.461,0.508,6.3,7.8,0.809,1,5.9,6.9,3.2,1.9,1,2.9,2.9,26.1,0.325,15.7,2,4.9,1,16.5,5.6,0.402,3.9,2.6,7.3,22.3,2.4,11.4,9.4,0.57,29.3,5.7,12.9,0.187,94
Baron Davis,PG,23,NOH,50,47,37.8,6.6,16,0.416,2,5.7,0.35,4.7,10.3,0.452,0.478,1.9,2.6,0.71,1.1,2.6,3.7,6.4,1.8,0.4,2.8,3,17.1,0.355,30.5,0.8,2.7,-0.3,8.1,2.2,0.164,3,3.4,2.2,16.9,2.6,14.1,5.7,0.5,24,2.2,4.5,0.113,94
Jason Kidd,PG,29,NJN,80,80,37.4,6.4,15.6,0.414,1.6,4.6,0.341,4.9,10.9,0.445,0.465,4.2,5,0.841,1.4,4.9,6.3,8.9,2.2,0.3,3.7,1.6,18.7,0.297,42.2,0.6,6.9,2,15.1,5.8,0.324,4.9,4.2,5.5,22.2,3.1,17.2,9.6,0.526,25.9,6.7,11.3,0.182,94
Paul Pierce,SG,25,BOS,79,79,39.2,8.4,20.2,0.416,1.5,4.9,0.302,6.9,15.2,0.454,0.454,7.6,9.5,0.802,1.3,6,7.3,4.4,1.8,0.8,3.6,2.9,25.9,0.246,24.2,1.6,4.2,0.9,17.7,4.8,0.473,3.3,3.8,5.3,22.7,2.4,13,10.6,0.532,33.2,4.9,10.1,0.157,94
LeBron James,SF,20,CLE,80,80,42.4,9.9,21.1,0.472,1.4,3.9,0.351,8.6,17.2,0.499,0.504,6,8,0.75,1.4,6,7.4,7.2,2.2,0.7,3.3,1.8,27.2,0.183,32.9,1.1,8.3,1.5,17,4.6,0.378,6.9,3.8,9.7,25.7,2.8,11.8,10.2,0.554,29.7,8.8,14.3,0.203,94
Chris Paul,PG,23,NOH,78,78,38.5,8.1,16.1,0.503,0.8,2.3,0.364,7.3,13.8,0.525,0.528,5.8,6.7,0.868,0.9,4.7,5.5,11,2.8,0.1,3,2.7,22.8,0.14,54.5,0.3,11.2,2.1,14.6,5,0.418,9.1,2.8,13.3,30,3.9,13.5,8.7,0.599,27.5,10,18.3,0.292,94
Chris Paul,PG,25,NOH,80,80,36,5.4,11.6,0.463,0.9,2.3,0.388,4.5,9.3,0.482,0.502,4.2,4.8,0.878,0.5,3.6,4.1,9.8,2.4,0.1,2.2,2.5,15.9,0.197,45.8,0.1,6.4,1,12.3,4.4,0.414,5.4,1.6,9.5,23.7,3.5,13.9,6.9,0.578,21.1,6.1,13.9,0.232,94
Chris Paul,PG,26,LAC,60,60,36.4,7.1,14.8,0.478,1.3,3.6,0.371,5.8,11.3,0.511,0.522,4.3,5,0.861,0.7,2.9,3.6,9.1,2.5,0.1,2.1,2.3,19.8,0.239,43.8,0.2,7.9,-0.1,9.4,2.3,0.339,8,2.3,10.4,27,3.8,10.8,5.8,0.581,24.3,5.4,12.7,0.278,94
Kevin Durant,SF,24,OKC,81,81,38.5,9,17.7,0.51,1.7,4.1,0.416,7.3,13.6,0.539,0.559,8.4,9.3,0.905,0.6,7.3,7.9,4.6,1.4,1.3,3.5,1.8,28.1,0.233,21.7,2.6,7.7,1.4,20.3,5.3,0.523,6.2,1.8,13.6,28.3,1.9,13.7,11.8,0.647,29.8,7.6,18.9,0.291,94
Anthony Davis,PF,20,NOP,67,66,35.2,7.8,15,0.519,0,0.1,0.222,7.8,14.9,0.522,0.52,5.2,6.6,0.791,3.1,7,10,1.6,1.3,2.8,1.6,3,20.8,0.009,8,6.7,4.5,2.2,23.3,3.2,0.438,2.3,10,7.2,26.5,2,8.3,16.6,0.582,25.2,3.9,10.4,0.212,94
Kevin Durant,SF,26,OKC,27,27,33.8,8.8,17.3,0.51,2.4,5.9,0.403,6.4,11.4,0.565,0.578,5.4,6.3,0.854,0.6,6,6.6,4.1,0.9,0.9,2.7,1.5,25.4,0.34,22.2,2.2,6.1,-0.2,18.7,1,0.366,6.3,1.9,3.8,27.6,1.3,12,10.4,0.633,29.1,1.9,4.8,0.252,94
Kawhi Leonard,SF,23,SAS,64,64,31.8,6.2,12.8,0.479,1,3,0.349,5.1,9.8,0.519,0.52,3.2,3.9,0.802,1.3,5.9,7.2,2.5,2.3,0.8,1.5,2,16.5,0.234,13,1.8,6.1,3.5,20.6,4.4,0.307,2.6,4.8,4.2,22,3.7,9.4,12.9,0.567,23,4.1,8.6,0.204,94
Russell Westbrook,PG,26,OKC,67,67,34.4,9.4,22,0.426,1.3,4.3,0.299,8.1,17.7,0.457,0.455,8.1,9.8,0.835,1.9,5.4,7.3,8.6,2.1,0.2,4.4,2.7,28.1,0.196,47,0.5,11,2.2,16.7,3.2,0.445,8.8,5.9,7.5,29.1,3,14.3,11.4,0.536,38.4,7.6,10.6,0.222,94
Stephen Curry,PG,27,GSW,79,79,34.2,10.2,20.2,0.504,5.1,11.2,0.454,5.1,9,0.566,0.63,4.6,5.1,0.908,0.9,4.6,5.4,6.7,2.1,0.2,3.3,2,30.1,0.554,33.7,0.4,12.5,0.1,13.6,4.1,0.25,12.4,2.9,13.8,31.5,3,12.9,8.6,0.669,32.6,9.8,17.9,0.318,94
Anthony Davis,C,22,NOP,61,61,35.5,9.2,18.6,0.493,0.6,1.8,0.324,8.6,16.9,0.511,0.508,5.3,7,0.758,2.1,8.1,10.3,1.9,1.3,2,2,2.4,24.3,0.095,10,4.7,2.2,1.2,26.4,2.8,0.379,1,6.4,4.4,25,1.8,8.4,16.1,0.559,29.6,2.3,7.2,0.16,94
Ray Allen,SG,26,MIL,69,67,36.6,7.7,16.6,0.462,3.3,7.7,0.434,4.4,9,0.485,0.561,3.1,3.6,0.873,1.2,3.3,4.5,3.9,1.3,0.3,2.3,2.3,21.8,0.46,19.4,0.5,4.3,-2.2,10.1,1.3,0.213,6.4,3.9,7.6,21.6,1.9,11.2,7.1,0.598,26.2,4,8.9,0.169,93
Dirk Nowitzki,C,23,DAL,76,76,38,7.9,16.6,0.477,1.8,4.6,0.397,6.1,11.9,0.508,0.532,5.8,6.8,0.853,1.6,8.4,9.9,2.4,1.1,1,1.9,2.9,23.4,0.278,10.8,1.9,4.7,0.1,24,3.1,0.41,4.6,4.7,10.2,24.1,1.5,8.9,14.5,0.599,25.5,4.8,13.4,0.222,93
Chris Webber,PF,29,SAC,67,67,39.1,9.9,21.4,0.461,0.1,0.3,0.238,9.8,21.1,0.465,0.463,3.2,5.3,0.607,2.4,8.1,10.5,5.4,1.6,1.3,3.2,3,23,0.015,24.6,2.2,3.8,3.1,21.1,5.3,0.247,0.7,6.9,1.7,20.9,2,11.9,14.4,0.485,30.4,3.8,6.9,0.127,93
Paul Pierce,SG,26,BOS,80,80,38.7,7.5,18.7,0.402,1.4,4.8,0.299,6.1,13.9,0.438,0.441,6.5,7.9,0.819,0.9,5.7,6.5,5.1,1.6,0.7,3.8,2.9,23,0.257,25.1,1.3,2.1,0.2,16.4,3.4,0.422,1.8,2.6,3.7,19.4,2.2,14.6,9.6,0.517,30.5,3.2,7.1,0.109,93
Paul Pierce,SG,26,BOS,80,80,38.7,7.5,18.7,0.402,1.4,4.8,0.299,6.1,13.9,0.438,0.441,6.5,7.9,0.819,0.9,5.7,6.5,5.1,1.6,0.7,3.8,2.9,23,0.257,25.1,1.3,2.1,0.2,16.4,3.4,0.422,1.8,2.6,3.7,19.4,2.2,14.6,9.6,0.517,30.5,3.2,7.1,0.109,93
Vince Carter,SF,28,NJN,57,56,38.9,10,21.7,0.462,1.9,4.5,0.425,8.1,17.3,0.471,0.505,5.6,6.8,0.817,1.4,4.5,5.9,4.7,1.5,0.6,2.6,3.3,27.5,0.205,27.6,1.2,6.7,0.3,14.1,3.1,0.313,6.4,4.2,5.4,24.5,2,9.4,9.1,0.556,32.9,4.8,8.5,0.184,93
Jason Kidd,PG,31,NJN,66,65,36.9,5.2,13,0.398,2,5.4,0.36,3.2,7.5,0.425,0.473,2.2,2.9,0.74,1.4,6,7.4,8.3,1.9,0.1,2.5,1.7,14.4,0.419,40.6,0.3,5.6,2,19.8,4.2,0.225,3.6,4.6,3.1,19.5,2.7,15.1,12.1,0.506,21.3,4.6,7.2,0.143,93
Steve Nash,PG,30,PHO,75,75,34.3,5.7,11.4,0.502,1.3,2.9,0.431,4.5,8.5,0.526,0.557,2.8,3.2,0.887,0.8,2.6,3.3,11.5,1,0.1,3.3,1.8,15.5,0.254,49.2,0.2,1.7,-2.9,7.6,1.2,0.278,4.5,2.5,9.7,22,1.4,20.3,5.2,0.606,20.5,2.4,10.9,0.203,93
Carmelo Anthony,SF,25,DEN,69,69,38.2,10,21.8,0.458,0.9,2.7,0.316,9.1,19.1,0.478,0.478,7.4,8.9,0.83,2.2,4.4,6.6,3.2,1.3,0.4,3,3.3,28.2,0.125,15.9,0.9,1.4,-1.3,13.1,2.4,0.407,2.7,6.7,5.6,22.2,1.7,10.6,9.9,0.548,33.4,2.3,7.9,0.145,93
Kevin Durant,SF,22,OKC,78,78,38.9,9.1,19.7,0.462,1.9,5.3,0.35,7.3,14.4,0.504,0.509,7.6,8.7,0.88,0.7,6.1,6.8,2.7,1.1,1,2.8,2,27.7,0.269,13.2,1.8,2.9,-0.8,17.7,3.3,0.439,3.7,2.3,8.6,23.6,1.5,10.6,10.3,0.589,30.6,3.7,12,0.189,93
Dwight Howard,C,25,ORL,78,78,37.6,7.9,13.4,0.593,0,0.1,0,7.9,13.3,0.597,0.593,7,11.7,0.596,4,10.1,14.1,1.4,1.4,2.4,3.6,3.3,22.9,0.007,6.8,4.9,4.8,3.9,30.6,7.7,0.877,0.9,12.6,6.7,26.1,1.9,16.2,21.8,0.616,27.2,5,14.4,0.235,93
Kobe Bryant,SG,34,LAL,78,78,38.6,9.5,20.4,0.463,1.7,5.2,0.324,7.8,15.2,0.51,0.504,6.7,8,0.839,0.8,4.7,5.6,6,1.4,0.3,3.7,2.2,27.3,0.255,29.7,0.6,4.7,-0.5,13.1,2.6,0.392,5.2,2.5,8.4,23,1.8,13.3,7.9,0.57,31.9,5.1,10.9,0.174,93
Chris Paul,PG,27,LAC,70,70,33.4,5.9,12.2,0.481,1.1,3.3,0.328,4.8,8.9,0.538,0.526,4.1,4.6,0.885,0.8,3,3.7,9.7,2.4,0.1,2.3,2,16.9,0.271,46.5,0.4,7.5,0.3,10.5,3.4,0.377,7.2,2.8,10.6,26.4,3.8,13.7,6.7,0.594,22.6,5.6,13.9,0.287,93
