,first_name,last_name,age,year,team,position,games_played,games_started,minutes_played,minutes_per_game,field_goals_made,field_goals_attempted,field_goal_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_field_goal_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,asisst_to_turnover_ratio,personal_fouls,points,points_per_game,rating
3381,Ish,Smith,26,2014,PHI,PG,55,14,832,15.12727273,143,367,0.389645777,18,60,0.3,125,307,0.407166124,34,57,0.596491228,15,85,180,36,6,78,2.307692308,50,338,6.145454545,76
3382,Michael,Carter-Williams,23,2014,MIL,PG,66,63,2149,32.56060606,364,919,0.396082699,36,153,0.235294118,328,766,0.428198433,202,291,0.694158076,64,289,442,111,30,253,1.747035573,167,966,14.63636364,76
3383,Jarrett,Jack,31,2014,BRK,PG,80,27,2241,28.0125,359,817,0.439412485,39,146,0.267123288,320,671,0.476900149,200,227,0.881057269,19,226,373,75,13,191,1.952879581,143,957,11.9625,76
3384,George,Hill,28,2014,IND,PG,43,36,1267,29.46511628,255,535,0.476635514,69,193,0.357512953,186,342,0.543859649,113,143,0.79020979,25,154,220,44,14,69,3.188405797,111,692,16.09302326,76
3385,Shaun,Livingston,29,2014,GSW,PG,78,2,1468,18.82051282,198,396,0.5,0,2,0.0,198,394,0.502538071,65,91,0.714285714,43,140,259,49,20,102,2.539215686,110,461,5.91025641,76
3386,Matthew,Dellavedova,24,2014,CLE,SG,67,13,1380,20.59701493,111,307,0.361563518,68,167,0.407185629,43,140,0.307142857,29,38,0.763157895,37,89,204,24,2,61,3.344262295,152,319,4.76119403,76
3387,Patrick,Beverley,26,2014,HOU,PG,56,55,1727,30.83928571,204,532,0.383458647,115,323,0.356037152,89,209,0.425837321,45,60,0.75,67,170,192,59,23,83,2.313253012,182,568,10.14285714,76
3388,Ramon,Sessions,28,2014,WAS,PG,64,10,1188,18.5625,125,334,0.374251497,19,60,0.316666667,106,274,0.386861314,133,173,0.768786127,23,121,182,29,0,86,2.11627907,73,402,6.28125,75
3389,Jeremy,Lin,26,2014,LAL,PG,74,30,1907,25.77027027,277,654,0.423547401,65,176,0.369318182,212,478,0.443514644,213,268,0.794776119,26,170,339,82,32,166,2.042168675,189,832,11.24324324,75
3390,Elfrid,Payton,20,2014,ORL,PG,82,63,2489,30.35365854,301,708,0.425141243,11,42,0.261904762,290,666,0.435435435,118,214,0.551401869,107,242,533,142,20,203,2.625615764,193,731,8.914634146,75
3391,Brandon,Jennings,25,2014,DET,PG,41,41,1173,28.6097561,218,543,0.401473297,76,211,0.360189573,142,332,0.427710843,120,143,0.839160839,21,83,272,44,4,90,3.022222222,64,632,15.41463415,75
3392,Cory,Joseph,23,2014,SAS,PG,79,14,1444,18.27848101,207,411,0.503649635,16,44,0.363636364,191,367,0.520435967,105,143,0.734265734,44,148,188,46,17,67,2.805970149,105,535,6.772151899,75
3393,Jose,Calderon,33,2014,NYK,PG,42,42,1270,30.23809524,147,354,0.415254237,59,142,0.415492958,88,212,0.41509434,29,32,0.90625,19,105,198,31,0,75,2.64,76,382,9.095238095,75
3394,Shelvin,Mack,24,2014,ATL,PG,55,0,833,15.14545455,117,292,0.400684932,40,127,0.31496063,77,165,0.466666667,25,31,0.806451613,8,71,155,30,2,49,3.163265306,32,299,5.436363636,75
3395,Austin,Rivers,22,2014,LAC,PG,76,5,1563,20.56578947,203,496,0.409274194,39,131,0.297709924,164,365,0.449315068,85,126,0.674603175,27,125,155,48,14,65,2.384615385,146,530,6.973684211,75
3396,Tony,Wroten,21,2014,PHI,PG,30,15,895,29.83333333,175,434,0.403225806,37,142,0.26056338,138,292,0.47260274,120,180,0.666666667,22,64,157,48,8,113,1.389380531,72,507,16.9,75
3397,Marcus,Smart,20,2014,BOS,PG,67,38,1808,26.98507463,175,477,0.36687631,91,272,0.334558824,84,205,0.409756098,82,127,0.645669291,61,161,208,99,18,90,2.311111111,176,523,7.805970149,74
3398,Jerryd,Bayless,26,2014,MIL,PG,77,4,1717,22.2987013,220,516,0.426356589,37,120,0.308333333,183,396,0.462121212,121,137,0.883211679,22,189,233,59,12,133,1.751879699,163,598,7.766233766,74
3399,Norris,Cole,26,2014,NOP,PG,75,25,1831,24.41333333,230,558,0.41218638,55,176,0.3125,175,382,0.458115183,58,81,0.716049383,13,146,255,57,15,99,2.575757576,124,573,7.64,74
3400,Trey,Burke,22,2014,UTA,PG,76,43,2288,30.10526316,370,1005,0.368159204,124,390,0.317948718,246,615,0.4,109,145,0.751724138,31,173,328,65,15,124,2.64516129,119,973,12.80263158,74
3401,Devin,Harris,31,2014,DAL,PG,76,3,1685,22.17105263,219,524,0.417938931,95,266,0.357142857,124,258,0.480620155,132,162,0.814814815,13,122,237,78,14,85,2.788235294,147,665,8.75,74
3402,Andre,Miller,38,2014,SAC,PG,81,0,1253,15.4691358,145,290,0.5,7,34,0.205882353,138,256,0.5390625,58,77,0.753246753,37,116,284,32,6,104,2.730769231,103,355,4.382716049,74
3403,Mo,Williams,32,2014,CHO,PG,68,33,1980,29.11764706,341,860,0.396511628,119,348,0.341954023,222,512,0.43359375,163,187,0.871657754,22,152,424,46,14,172,2.465116279,162,964,14.17647059,73
3404,Raymond,Felton,30,2014,DAL,PG,29,3,281,9.689655172,43,106,0.405660377,10,34,0.294117647,33,72,0.458333333,12,15,0.8,2,24,41,11,4,18,2.277777778,17,108,3.724137931,76
3405,Donald,Sloan,27,2014,IND,PG,53,21,1107,20.88679245,145,355,0.408450704,41,131,0.312977099,104,224,0.464285714,60,77,0.779220779,12,131,190,23,0,65,2.923076923,47,391,7.377358491,73
3406,Ty,Lawson,27,2014,DEN,PG,75,75,2665,35.53333333,404,926,0.436285097,70,205,0.341463415,334,721,0.463245492,265,363,0.730027548,42,192,720,92,9,185,3.891891892,128,1143,15.24,73
3407,Dante,Exum,19,2014,UTA,PG,82,41,1817,22.15853659,145,416,0.348557692,83,264,0.314393939,62,152,0.407894737,20,32,0.625,27,104,198,41,14,118,1.677966102,147,393,4.792682927,73
3408,Aaron,Brooks,30,2014,CHI,PG,82,21,1885,22.98780488,344,817,0.421052632,121,313,0.38658147,223,504,0.442460317,145,174,0.833333333,32,134,261,54,15,157,1.662420382,189,954,11.63414634,72
3409,C.J.,Watson,30,2014,IND,PG,57,21,1422,24.94736842,181,417,0.434052758,70,175,0.4,111,242,0.458677686,138,167,0.826347305,18,145,208,57,9,100,2.08,107,570,10.0,72
3410,Langston,Galloway,23,2014,NYK,PG,45,41,1457,32.37777778,204,511,0.399217221,62,176,0.352272727,142,335,0.423880597,63,78,0.807692308,37,153,150,52,12,61,2.459016393,129,533,11.84444444,71
3411,Brian,Roberts,29,2014,CHO,PG,72,10,1330,18.47222222,176,452,0.389380531,62,193,0.321243523,114,259,0.44015444,66,74,0.891891892,13,96,162,33,6,57,2.842105263,75,480,6.666666667,71
3412,Jason,Terry,37,2014,HOU,SG,77,18,1641,21.31168831,188,446,0.421524664,126,323,0.390092879,62,123,0.504065041,39,48,0.8125,15,106,147,66,19,74,1.986486486,116,541,7.025974026,71
3413,Shane,Larkin,22,2014,NYK,PG,76,22,1865,24.53947368,187,432,0.43287037,35,116,0.301724138,152,316,0.481012658,61,78,0.782051282,29,147,226,93,9,83,2.722891566,150,470,6.184210526,70
3414,Ray,McCallum,23,2014,SAC,PG,68,30,1436,21.11764706,206,470,0.438297872,34,111,0.306306306,172,359,0.479108635,57,84,0.678571429,52,128,188,45,11,85,2.211764706,92,503,7.397058824,71
3415,Jameer,Nelson,32,2014,DEN,PG,63,29,1407,22.33333333,205,504,0.406746032,89,258,0.34496124,116,246,0.471544715,24,36,0.666666667,33,113,253,47,6,109,2.321100917,136,523,8.301587302,71
3416,Shabazz,Napier,23,2014,MIA,PG,51,10,1012,19.84313725,87,228,0.381578947,43,118,0.36440678,44,110,0.4,44,56,0.785714286,17,96,130,40,4,81,1.604938272,76,261,5.117647059,70
3417,D.J.,Augustin,27,2014,OKC,PG,82,14,1964,23.95121951,258,647,0.398763524,83,246,0.337398374,175,401,0.436408978,178,205,0.868292683,20,141,353,49,3,145,2.434482759,93,777,9.475609756,72
3418,Toney,Douglas,28,2014,NOP,PG,12,0,177,14.75,19,51,0.37254902,5,18,0.277777778,14,33,0.424242424,8,13,0.615384615,2,20,24,11,4,10,2.4,20,51,4.25,71
3419,Pablo,Prigioni,37,2014,HOU,PG,67,3,1197,17.86567164,91,228,0.399122807,57,166,0.343373494,34,62,0.548387097,35,41,0.853658537,30,89,171,79,1,62,2.758064516,88,274,4.089552239,71
3420,Greivis,Vasquez,28,2014,TOR,PG,82,29,1991,24.2804878,296,725,0.408275862,133,351,0.378917379,163,374,0.435828877,50,66,0.757575758,22,194,302,46,10,119,2.537815126,177,775,9.451219512,70
3421,Ronnie,Price,31,2014,LAL,PG,43,20,982,22.8372093,77,223,0.34529148,31,109,0.28440367,46,114,0.403508772,36,45,0.8,19,50,165,67,4,52,3.173076923,118,221,5.139534884,70
3422,Steve,Blake,34,2014,POR,PG,81,0,1529,18.87654321,122,327,0.373088685,77,219,0.351598174,45,108,0.416666667,29,41,0.707317073,16,121,288,41,5,104,2.769230769,118,350,4.320987654,67
3423,Kendall,Marshall,23,2014,MIL,PG,28,3,417,14.89285714,46,101,0.455445545,18,46,0.391304348,28,55,0.509090909,8,9,0.888888889,2,26,86,21,0,35,2.457142857,26,118,4.214285714,70
3424,Phil,Pressey,23,2014,BOS,PG,50,0,600,12.0,64,174,0.367816092,16,65,0.246153846,48,109,0.440366972,33,49,0.673469388,13,67,117,30,6,41,2.853658537,54,177,3.54,68
3425,Jordan,Farmar,28,2014,LAC,PG,36,0,529,14.69444444,61,158,0.386075949,35,97,0.360824742,26,61,0.426229508,10,11,0.909090909,8,34,67,20,5,32,2.09375,52,167,4.638888889,68
3426,Spencer,Dinwiddie,21,2014,DET,PG,34,1,455,13.38235294,51,169,0.301775148,12,65,0.184615385,39,104,0.375,31,34,0.911764706,4,44,104,19,6,33,3.151515152,53,145,4.264705882,67
3427,Tyler,Ennis,20,2014,MIL,PG,33,1,411,12.45454545,52,144,0.361111111,12,43,0.279069767,40,101,0.396039604,5,7,0.714285714,7,28,73,18,5,42,1.738095238,36,121,3.666666667,69
3428,Jorge,Gutierrez,26,2014,MIL,PG,20,1,175,8.75,22,41,0.536585366,0,3,0.0,22,38,0.578947368,9,13,0.692307692,5,20,22,6,0,12,1.833333333,25,53,2.65,65
3429,Mario,Chalmers,28,2014,MIA,PG,80,37,2368,29.6,267,663,0.402714932,73,248,0.294354839,194,415,0.46746988,206,266,0.77443609,24,182,307,122,10,173,1.774566474,251,813,10.1625,76
3430,Beno,Udrih,32,2014,MEM,PG,79,12,1494,18.91139241,246,505,0.487128713,26,97,0.268041237,220,408,0.539215686,87,102,0.852941176,20,123,220,46,8,89,2.471910112,88,605,7.658227848,74
3431,Nate,Robinson,30,2014,LAC,PG,42,1,591,14.07142857,88,255,0.345098039,31,112,0.276785714,57,143,0.398601399,31,46,0.673913043,17,33,97,20,3,30,3.233333333,76,238,5.666666667,70
3432,John,Lucas,32,2014,DET,PG,21,0,272,12.95238095,42,104,0.403846154,9,29,0.310344828,33,75,0.44,5,5,1.0,4,12,60,8,0,16,3.75,18,98,4.666666667,69
3433,Jimmer,Fredette,25,2014,NOP,PG,50,0,509,10.18,63,166,0.379518072,9,48,0.1875,54,118,0.457627119,43,45,0.955555556,8,32,58,15,2,33,1.757575758,43,178,3.56,68
3434,Russ,Smith,23,2014,MEM,PG,12,0,65,5.416666667,8,25,0.32,2,11,0.181818182,6,14,0.428571429,12,13,0.923076923,1,5,8,3,0,12,0.666666667,13,30,2.5,68
3435,Tim,Frazier,24,2014,POR,PG,11,3,239,21.72727273,21,61,0.344262295,5,17,0.294117647,16,44,0.363636364,10,21,0.476190476,6,22,60,8,0,25,2.4,26,57,5.181818182,68
3436,Lorenzo,Brown,24,2014,MIN,PG,29,7,549,18.93103448,52,122,0.426229508,6,28,0.214285714,46,94,0.489361702,12,19,0.631578947,14,56,90,28,6,30,3.0,49,122,4.206896552,67
3437,Bryce,Cotton,22,2014,UTA,PG,15,0,159,10.6,29,69,0.420289855,7,20,0.35,22,49,0.448979592,15,18,0.833333333,3,15,15,4,0,12,1.25,6,80,5.333333333,67
3438,David,Stockton,23,2014,SAC,PG,3,0,33,11.0,2,6,0.333333333,1,2,0.5,1,4,0.25,3,6,0.5,0,2,9,2,0,4,2.25,1,8,2.666666667,67
3439,Erick,Green,23,2014,DEN,PG,43,1,410,9.534883721,61,162,0.37654321,14,47,0.29787234,47,115,0.408695652,10,12,0.833333333,7,24,39,12,0,14,2.785714286,26,146,3.395348837,66
3440,Jared,Cunningham,23,2014,LAC,SG,19,0,89,4.684210526,12,33,0.363636364,4,13,0.307692308,8,20,0.4,7,13,0.538461538,1,8,10,3,0,7,1.428571429,12,35,1.842105263,66
3441,Sebastian,Telfair,29,2014,OKC,PG,16,1,327,20.4375,46,125,0.368,18,60,0.3,28,65,0.430769231,24,34,0.705882353,2,28,45,10,0,18,2.5,29,134,8.375,65
3442,Darius,Morris,24,2014,BRK,PG,38,0,299,7.868421053,36,106,0.339622642,7,33,0.212121212,29,73,0.397260274,4,9,0.444444444,7,20,48,9,0,21,2.285714286,20,83,2.184210526,62
3443,Nick,Calathes,25,2014,MEM,SG,58,0,838,14.44827586,104,247,0.421052632,11,43,0.255813953,93,204,0.455882353,24,45,0.533333333,19,87,146,63,5,61,2.393442623,100,243,4.189655172,72
3444,Will,Bynum,32,2014,WAS,SG,7,0,67,9.571428571,10,31,0.322580645,0,9,0.0,10,22,0.454545455,2,4,0.5,2,4,18,1,1,8,2.25,9,22,3.142857143,71
3445,Luke,Ridnour,33,2014,ORL,PG,47,0,683,14.53191489,75,176,0.426136364,20,63,0.317460317,55,113,0.486725664,18,21,0.857142857,8,60,96,20,4,38,2.526315789,67,188,4.0,70
3446,Nate,Wolters,23,2014,NOP,PG,21,0,247,11.76190476,20,57,0.350877193,0,7,0.0,20,50,0.4,2,6,0.333333333,8,26,21,8,2,13,1.615384615,18,42,2.0,70
3447,Lester,Hudson,30,2014,LAC,SG,5,0,56,11.2,6,14,0.428571429,3,6,0.5,3,8,0.375,3,4,0.75,1,7,5,6,1,3,1.666666667,4,18,3.6,66
3448,A.J.,Price,28,2014,PHO,PG,26,0,324,12.46153846,51,137,0.372262774,15,57,0.263157895,36,80,0.45,16,24,0.666666667,6,26,46,7,0,14,3.285714286,15,133,5.115384615,65
3449,Jerel,McNeal,27,2014,PHO,PG,6,0,36,6.0,3,11,0.272727273,1,2,0.5,2,9,0.222222222,2,2,1.0,0,3,2,3,1,5,0.4,5,9,1.5,65
3450,Dwight,Buycks,25,2014,LAL,PG,6,0,123,20.5,18,40,0.45,7,11,0.636363636,11,29,0.379310345,9,10,0.9,2,10,14,3,0,12,1.166666667,3,52,8.666666667,64
3451,Gal,Mekel,26,2014,NOP,PG,4,0,43,10.75,3,20,0.15,0,3,0.0,3,17,0.176470588,0,0,0.0,0,1,13,2,0,2,6.5,1,6,1.5,64
3452,Larry,Drew,24,2014,PHI,PG,12,1,219,18.25,20,58,0.344827586,4,26,0.153846154,16,32,0.5,2,3,0.666666667,1,14,45,6,0,25,1.8,13,46,3.833333333,64
3453,Jannero,Pargo,35,2014,CHO,PG,9,0,73,8.111111111,15,35,0.428571429,9,22,0.409090909,6,13,0.461538462,2,2,1.0,0,3,8,0,0,3,2.666666667,8,41,4.555555556,64
3454,Kalin,Lucas,25,2014,MEM,PG,1,0,6,6.0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0.0,1,0,0.0,63
3455,James,Harden,25,2014,HOU,SG,81,81,2981,36.80246914,647,1470,0.440136054,208,555,0.374774775,439,915,0.479781421,715,824,0.867718447,75,384,565,154,60,321,1.760124611,208,2217,27.37037037,92
3456,Klay,Thompson,24,2014,GSW,SG,77,77,2455,31.88311688,602,1299,0.46343341,239,545,0.43853211,363,754,0.481432361,225,256,0.87890625,27,220,222,87,60,149,1.489932886,122,1668,21.66233766,90
3457,Jimmy,Butler,25,2014,CHI,SG,65,65,2513,38.66153846,421,912,0.461622807,73,193,0.378238342,348,719,0.484005563,386,463,0.833693305,114,265,212,114,36,93,2.279569892,108,1301,20.01538462,88
3458,DeMar,DeRozan,25,2014,TOR,SG,60,60,2100,35.0,409,990,0.413131313,25,88,0.284090909,384,902,0.425720621,361,434,0.831797235,41,236,210,73,11,137,1.532846715,122,1204,20.06666667,88
3459,Dwyane,Wade,33,2014,MIA,SG,62,62,1971,31.79032258,509,1084,0.469557196,29,102,0.284313725,480,982,0.488798371,284,370,0.767567568,58,161,299,73,21,209,1.43062201,105,1331,21.46774194,87
3460,C.J.,McCollum,23,2014,POR,SG,62,3,973,15.69354839,159,365,0.435616438,55,139,0.395683453,104,226,0.460176991,51,73,0.698630137,14,77,64,43,8,48,1.333333333,81,424,6.838709677,83
3461,Khris,Middleton,23,2014,MIL,SF,79,58,2378,30.10126582,406,869,0.467203682,109,268,0.406716418,297,601,0.494176373,134,156,0.858974359,48,299,182,122,11,113,1.610619469,183,1055,13.35443038,81
3462,Manu,Ginobili,37,2014,SAS,SG,70,0,1587,22.67142857,251,589,0.42614601,89,258,0.34496124,162,331,0.489425982,147,204,0.720588235,28,183,293,67,20,154,1.902597403,138,738,10.54285714,80
3463,Avery,Bradley,24,2014,BOS,SG,77,77,2428,31.53246753,434,1012,0.428853755,124,352,0.352272727,310,660,0.46969697,79,100,0.79,46,195,135,82,15,109,1.23853211,177,1071,13.90909091,80
3464,J.J.,Redick,30,2014,LAC,SG,78,78,2409,30.88461538,447,938,0.476545842,200,458,0.436681223,247,480,0.514583333,183,203,0.901477833,22,145,137,39,8,95,1.442105263,134,1277,16.37179487,79
3465,Will,Barton,24,2014,DEN,SG,58,0,983,16.94827586,150,353,0.424929178,23,85,0.270588235,127,268,0.473880597,74,94,0.787234043,26,136,81,48,19,61,1.327868852,70,397,6.844827586,79
3466,Bradley,Beal,21,2014,WAS,SG,63,59,2107,33.44444444,363,851,0.426556992,106,259,0.409266409,257,592,0.434121622,130,166,0.78313253,57,184,194,76,18,123,1.577235772,136,962,15.26984127,79
3467,Victor,Oladipo,22,2014,ORL,SG,72,71,2573,35.73611111,473,1086,0.435543278,84,248,0.338709677,389,838,0.464200477,262,320,0.81875,51,251,295,120,19,204,1.446078431,187,1292,17.94444444,79
3468,Rodney,Hood,22,2014,UTA,SG,50,21,1064,21.28,155,374,0.414438503,62,170,0.364705882,93,204,0.455882353,61,80,0.7625,9,108,83,30,12,45,1.844444444,119,433,8.66,79
3469,Kobe,Bryant,36,2014,LAL,SG,35,35,1207,34.48571429,266,713,0.373071529,54,184,0.293478261,212,529,0.400756144,196,241,0.813278008,26,173,197,47,7,128,1.5390625,65,782,22.34285714,79
3470,Alec,Burks,23,2014,UTA,SG,27,27,899,33.2962963,121,300,0.403333333,26,68,0.382352941,95,232,0.409482759,106,129,0.821705426,19,95,82,17,5,52,1.576923077,64,374,13.85185185,78
3471,Jamal,Crawford,34,2014,LAC,SG,64,4,1703,26.609375,332,839,0.395709178,119,364,0.326923077,213,475,0.448421053,227,252,0.900793651,18,106,158,59,14,92,1.717391304,108,1010,15.78125,78
3472,Zach,LaVine,19,2014,MIN,PG,77,40,1902,24.7012987,286,677,0.422451994,57,167,0.341317365,229,510,0.449019608,149,177,0.84180791,27,187,276,54,10,193,1.430051813,158,778,10.1038961,78
3473,Evan,Fournier,22,2014,ORL,SG,58,32,1661,28.63793103,253,575,0.44,85,225,0.377777778,168,350,0.48,107,147,0.727891156,28,125,120,40,2,82,1.463414634,116,698,12.03448276,78
3474,Monta,Ellis,29,2014,DAL,SG,80,80,2699,33.7375,602,1354,0.444608567,81,284,0.285211268,521,1070,0.486915888,228,303,0.752475248,34,156,329,148,25,198,1.661616162,197,1513,18.9125,78
3475,Wesley,Matthews,28,2014,POR,SG,60,60,2024,33.73333333,337,752,0.448138298,173,445,0.388764045,164,307,0.534201954,109,145,0.751724138,38,184,139,77,10,81,1.716049383,132,956,15.93333333,78
3476,Tony,Allen,33,2014,MEM,SG,63,41,1648,26.15873016,225,455,0.494505495,10,29,0.344827586,215,426,0.504694836,79,126,0.626984127,103,177,86,129,30,86,1.0,166,539,8.555555556,78
3477,Eric,Gordon,26,2014,NOP,SG,61,60,2018,33.08196721,285,694,0.410662824,141,315,0.447619048,144,379,0.37994723,107,133,0.804511278,28,131,229,50,14,122,1.87704918,145,818,13.40983607,77
3478,Kentavious,Caldwell-Pope,21,2014,DET,SG,82,82,2587,31.54878049,390,972,0.401234568,153,444,0.344594595,237,528,0.448863636,110,158,0.696202532,46,209,109,93,18,94,1.159574468,161,1043,12.7195122,78
3479,Jeremy,Lamb,22,2014,OKC,SG,47,8,633,13.46808511,104,250,0.416,38,111,0.342342342,66,139,0.474820144,49,55,0.890909091,8,99,44,21,6,27,1.62962963,52,295,6.276595745,76
3480,Courtney,Lee,29,2014,MEM,SG,77,74,2354,30.57142857,288,643,0.447900467,90,224,0.401785714,198,419,0.472553699,111,129,0.860465116,21,157,151,75,12,78,1.935897436,129,777,10.09090909,75
3481,Gary,Harris,20,2014,DEN,SG,55,6,719,13.07272727,66,217,0.304147465,21,103,0.203883495,45,114,0.394736842,35,47,0.744680851,21,43,29,39,7,38,0.763157895,71,188,3.418181818,76
3482,Lance,Stephenson,24,2014,CHO,SG,61,25,1573,25.78688525,207,550,0.376363636,18,105,0.171428571,189,445,0.424719101,69,110,0.627272727,39,238,240,38,8,128,1.875,134,501,8.213114754,75
3483,Marcus,Thornton,27,2014,PHO,SG,48,0,721,15.02083333,140,345,0.405797101,54,143,0.377622378,86,202,0.425742574,46,56,0.821428571,23,63,36,27,7,27,1.333333333,38,380,7.916666667,75
